,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
166,2018-08-21 21:00:00-05:00,49474,1.15707,1.1623,1.15532,1.15964,1.15698,1.16224,1.15526,1.15948,1.15716,1.16237,1.15539,1.15979
167,2018-08-22 21:00:00-05:00,49313,1.15964,1.16002,1.15299,1.15416,1.15948,1.15988,1.15292,1.15391,1.15979,1.16015,1.15306,1.1544
168,2018-08-23 21:00:00-05:00,52689,1.15416,1.16402,1.15346,1.1622,1.15391,1.16393,1.15337,1.1619,1.1544,1.16412,1.15354,1.1625
169,2018-08-26 21:00:00-05:00,41573,1.1622,1.1694,1.15947,1.16783,1.1619,1.16932,1.1594,1.16772,1.1625,1.16947,1.15954,1.16794
170,2018-08-27 21:00:00-05:00,46904,1.16783,1.17337,1.16623,1.16948,1.16772,1.1733,1.16615,1.16934,1.16794,1.17345,1.16631,1.16963
171,2018-08-28 21:00:00-05:00,52113,1.16948,1.17098,1.16521,1.17074,1.16934,1.17092,1.16514,1.17058,1.16963,1.17105,1.16528,1.17091
172,2018-08-29 21:00:00-05:00,51517,1.17074,1.17185,1.16416,1.16682,1.17058,1.17178,1.16408,1.16669,1.17091,1.17192,1.16422,1.16696
173,2018-08-30 21:00:00-05:00,64060,1.16682,1.16912,1.15844,1.16019,1.16669,1.16895,1.15836,1.15989,1.16696,1.16933,1.15851,1.16049
174,2018-09-02 21:00:00-05:00,34705,1.16019,1.16279,1.15894,1.16204,1.15989,1.16273,1.15886,1.16174,1.16049,1.16286,1.15902,1.16234
175,2018-09-03 21:00:00-05:00,46399,1.16204,1.16214,1.15302,1.1583,1.16174,1.16188,1.15296,1.1581,1.16234,1.16244,1.15309,1.15849
176,2018-09-04 21:00:00-05:00,55753,1.1583,1.1641,1.15432,1.16308,1.1581,1.164,1.15422,1.16298,1.15849,1.1642,1.1544,1.16317
177,2018-09-05 21:00:00-05:00,51070,1.16308,1.16594,1.16054,1.16234,1.16298,1.16587,1.16045,1.16215,1.16317,1.16602,1.16063,1.16253
178,2018-09-06 21:00:00-05:00,62733,1.16234,1.16496,1.15505,1.15521,1.16215,1.1649,1.15491,1.15491,1.16253,1.16504,1.15512,1.15551
179,2018-09-09 21:00:00-05:00,36646,1.15521,1.16164,1.1526,1.15938,1.15491,1.16156,1.15251,1.15919,1.15551,1.16173,1.1527,1.15956
180,2018-09-10 21:00:00-05:00,41155,1.15938,1.1644,1.15656,1.16044,1.15919,1.16432,1.15648,1.16026,1.15956,1.16447,1.15664,1.16062
181,2018-09-11 21:00:00-05:00,45271,1.16044,1.165,1.15702,1.1627,1.16026,1.16493,1.15695,1.16253,1.16062,1.16508,1.1571,1.16286
182,2018-09-12 21:00:00-05:00,45321,1.1627,1.17012,1.1609,1.16901,1.16253,1.17005,1.16083,1.16892,1.16286,1.1702,1.16098,1.1691
183,2018-09-13 21:00:00-05:00,43526,1.16901,1.17218,1.16207,1.1625,1.16892,1.17212,1.16188,1.1622,1.1691,1.17225,1.16214,1.1628
184,2018-09-16 21:00:00-05:00,31421,1.1625,1.1698,1.16178,1.16838,1.1622,1.16973,1.16171,1.16824,1.1628,1.16987,1.16185,1.16853
185,2018-09-17 21:00:00-05:00,50868,1.16838,1.17248,1.1652,1.16676,1.16824,1.17238,1.16513,1.1665,1.16853,1.17257,1.16526,1.16703
186,2018-09-18 21:00:00-05:00,44841,1.16676,1.17152,1.165,1.16718,1.1665,1.17146,1.16492,1.16708,1.16703,1.1716,1.16507,1.16729
187,2018-09-19 21:00:00-05:00,54279,1.16718,1.17846,1.16688,1.17776,1.16708,1.17838,1.16677,1.17765,1.16729,1.17853,1.16696,1.17787
188,2018-09-20 21:00:00-05:00,48982,1.17776,1.1803,1.17331,1.17482,1.17765,1.18022,1.17324,1.17452,1.17787,1.18037,1.17337,1.17512
189,2018-09-23 21:00:00-05:00,40595,1.17482,1.18151,1.1724,1.1747,1.17452,1.18145,1.17233,1.17457,1.17512,1.18157,1.17248,1.17484
190,2018-09-24 21:00:00-05:00,41864,1.1747,1.17926,1.17308,1.17666,1.17457,1.17919,1.173,1.17652,1.17484,1.17933,1.17316,1.17679
191,2018-09-25 21:00:00-05:00,57517,1.17666,1.17976,1.17258,1.17409,1.17652,1.17969,1.17251,1.1739,1.17679,1.17984,1.17265,1.17428
192,2018-09-26 21:00:00-05:00,61026,1.17409,1.17572,1.1639,1.1641,1.1739,1.17565,1.16382,1.16401,1.17428,1.1758,1.16398,1.1642
193,2018-09-27 21:00:00-05:00,50533,1.1641,1.16514,1.15698,1.16027,1.16401,1.16507,1.15691,1.15997,1.1642,1.16521,1.15704,1.16057
194,2018-09-30 21:00:00-05:00,41330,1.16027,1.16253,1.15634,1.1578,1.15997,1.16242,1.15624,1.15768,1.16057,1.16264,1.1564,1.15791
195,2018-10-01 21:00:00-05:00,46326,1.1578,1.15808,1.15052,1.15493,1.15768,1.15795,1.15045,1.15467,1.15791,1.15824,1.15059,1.15519
196,2018-10-02 21:00:00-05:00,63248,1.15493,1.1594,1.1464,1.14786,1.15467,1.15933,1.14625,1.14758,1.15519,1.15948,1.14652,1.14815
197,2018-10-03 21:00:00-05:00,54718,1.14786,1.1543,1.14636,1.15141,1.14758,1.15421,1.14628,1.15132,1.14815,1.15438,1.14644,1.1515
198,2018-10-04 21:00:00-05:00,58505,1.15141,1.15502,1.14838,1.15221,1.15132,1.15489,1.1483,1.15191,1.1515,1.15518,1.14846,1.15251
199,2018-10-07 21:00:00-05:00,37216,1.15221,1.15298,1.146,1.14916,1.15191,1.15291,1.14593,1.14901,1.15251,1.15326,1.14606,1.1493
200,2018-10-08 21:00:00-05:00,57076,1.14916,1.15035,1.14322,1.1492,1.14901,1.15028,1.14315,1.14895,1.1493,1.15042,1.14329,1.14944
201,2018-10-09 21:00:00-05:00,55116,1.1492,1.15451,1.14798,1.1521,1.14895,1.15444,1.14791,1.15184,1.14944,1.15458,1.14804,1.15235
202,2018-10-10 21:00:00-05:00,84171,1.1521,1.15996,1.15201,1.15936,1.15184,1.15988,1.15171,1.15927,1.15235,1.16007,1.15231,1.15945
203,2018-10-11 21:00:00-05:00,54772,1.15936,1.16106,1.15344,1.15597,1.15927,1.16098,1.15337,1.15567,1.15945,1.16113,1.15352,1.15627
204,2018-10-14 21:00:00-05:00,44618,1.15597,1.16064,1.15397,1.15788,1.15567,1.16057,1.15367,1.15776,1.15627,1.1607,1.15427,1.15801
205,2018-10-15 21:00:00-05:00,44825,1.15788,1.16216,1.15658,1.15747,1.15776,1.16201,1.15651,1.15734,1.15801,1.16232,1.15666,1.1576
206,2018-10-16 21:00:00-05:00,53878,1.15747,1.15802,1.14962,1.15,1.15734,1.15795,1.14955,1.14991,1.1576,1.15851,1.14969,1.1501
207,2018-10-17 21:00:00-05:00,59044,1.15,1.15272,1.14496,1.14526,1.14991,1.15266,1.14489,1.14508,1.1501,1.15279,1.14502,1.14544
208,2018-10-18 21:00:00-05:00,62675,1.14526,1.15348,1.14332,1.15142,1.14508,1.15341,1.14326,1.15112,1.14544,1.15356,1.14339,1.15172
209,2018-10-21 21:00:00-05:00,47072,1.15142,1.15503,1.14558,1.14647,1.15112,1.15497,1.14551,1.14631,1.15172,1.15509,1.14565,1.14663
210,2018-10-22 21:00:00-05:00,55514,1.14647,1.14898,1.14396,1.14721,1.14631,1.14891,1.1439,1.14697,1.14663,1.14928,1.14402,1.14745
211,2018-10-23 21:00:00-05:00,64946,1.14721,1.1477,1.13786,1.13914,1.14697,1.14764,1.13775,1.13901,1.14745,1.14776,1.13798,1.13927
212,2018-10-24 21:00:00-05:00,60657,1.13914,1.14328,1.13561,1.13748,1.13901,1.1432,1.13554,1.13737,1.13927,1.14336,1.13567,1.1376
213,2018-10-25 21:00:00-05:00,62251,1.13748,1.14208,1.13357,1.14033,1.13737,1.14199,1.1335,1.14003,1.1376,1.14217,1.13364,1.14063
214,2018-10-28 21:00:00-05:00,53323,1.14033,1.14165,1.13607,1.13732,1.14003,1.14158,1.136,1.1372,1.14063,1.14172,1.13614,1.13743
215,2018-10-29 21:00:00-05:00,47796,1.13732,1.13878,1.13404,1.13452,1.1372,1.13871,1.13397,1.1344,1.13743,1.13884,1.13409,1.13465
216,2018-10-30 21:00:00-05:00,56138,1.13452,1.13604,1.1302,1.13117,1.1344,1.13597,1.13013,1.13087,1.13465,1.13612,1.13026,1.13147
217,2018-10-31 21:00:00-05:00,58126,1.13117,1.14244,1.13078,1.14088,1.13087,1.14237,1.13048,1.14079,1.13147,1.1425,1.13105,1.14098
218,2018-11-01 21:00:00-05:00,66612,1.14088,1.14562,1.1372,1.13875,1.14079,1.14554,1.13714,1.13845,1.14098,1.14569,1.13726,1.13905
219,2018-11-04 22:00:00-05:00,45338,1.13875,1.14242,1.13534,1.14066,1.13845,1.14236,1.13519,1.14052,1.13905,1.14248,1.13546,1.14081
220,2018-11-05 22:00:00-05:00,43197,1.14066,1.14381,1.13916,1.14268,1.14052,1.14375,1.1391,1.14225,1.14081,1.14389,1.13923,1.1431
221,2018-11-06 22:00:00-05:00,84820,1.14268,1.15004,1.13951,1.14254,1.14225,1.14993,1.13942,1.14243,1.1431,1.15028,1.1396,1.14266
222,2018-11-07 22:00:00-05:00,60403,1.14254,1.1447,1.13515,1.13631,1.14243,1.14462,1.13507,1.13621,1.14266,1.14477,1.13523,1.13641
223,2018-11-08 22:00:00-05:00,58738,1.13631,1.13694,1.1316,1.13371,1.13621,1.13686,1.13152,1.13321,1.13641,1.13702,1.13168,1.13421
224,2018-11-11 22:00:00-05:00,56937,1.13371,1.13371,1.12155,1.12173,1.13321,1.13321,1.12147,1.1216,1.13421,1.13421,1.12163,1.12186
225,2018-11-12 22:00:00-05:00,66773,1.12173,1.1294,1.12164,1.12907,1.1216,1.12934,1.12147,1.12893,1.12186,1.12946,1.12174,1.12921
226,2018-11-13 22:00:00-05:00,88609,1.12907,1.1348,1.12632,1.13094,1.12893,1.13472,1.12624,1.13079,1.12921,1.135,1.12639,1.13108
227,2018-11-14 22:00:00-05:00,88462,1.13094,1.13627,1.12706,1.13288,1.13079,1.1362,1.127,1.13271,1.13108,1.13634,1.12712,1.13304
228,2018-11-15 22:00:00-05:00,63116,1.13288,1.14207,1.13216,1.14184,1.13271,1.14197,1.1321,1.1416,1.13304,1.14252,1.13222,1.14209
229,2018-11-18 22:00:00-05:00,42887,1.14184,1.14649,1.1394,1.14526,1.1416,1.14641,1.13933,1.14514,1.14209,1.14657,1.13946,1.14538
230,2018-11-19 22:00:00-05:00,53042,1.14526,1.14722,1.13586,1.13705,1.14514,1.14717,1.13579,1.13689,1.14538,1.14728,1.13592,1.13721
231,2018-11-20 22:00:00-05:00,49349,1.13705,1.14251,1.13654,1.13852,1.13689,1.14242,1.13626,1.13839,1.13721,1.1426,1.13661,1.13864
232,2018-11-21 22:00:00-05:00,41194,1.13852,1.14338,1.1381,1.14013,1.13839,1.1433,1.13767,1.13985,1.13864,1.14345,1.13831,1.14041
233,2018-11-22 22:00:00-05:00,43358,1.14013,1.14212,1.13276,1.13359,1.13985,1.14206,1.1324,1.13309,1.14041,1.14219,1.13288,1.13409
234,2018-11-25 22:00:00-05:00,44249,1.13359,1.13834,1.1325,1.13276,1.13309,1.13828,1.13243,1.13268,1.13409,1.13842,1.13257,1.13285
235,2018-11-26 22:00:00-05:00,54367,1.13276,1.1344,1.12774,1.12933,1.13268,1.13434,1.12767,1.12902,1.13285,1.13446,1.1278,1.12964
236,2018-11-27 22:00:00-05:00,62236,1.12933,1.1388,1.12674,1.13667,1.12902,1.13871,1.12668,1.13658,1.12964,1.13905,1.1268,1.13676
237,2018-11-28 22:00:00-05:00,51516,1.13667,1.14018,1.13492,1.1393,1.13658,1.14007,1.13486,1.13912,1.13676,1.14028,1.13497,1.13947
238,2018-11-29 22:00:00-05:00,46504,1.1393,1.14006,1.13054,1.13159,1.13912,1.13999,1.13046,1.13109,1.13947,1.14014,1.13061,1.13209
239,2018-12-02 22:00:00-05:00,48806,1.13159,1.13796,1.13159,1.13544,1.13109,1.1379,1.13109,1.13519,1.13209,1.13803,1.13199,1.13568
240,2018-12-03 22:00:00-05:00,60446,1.13544,1.14187,1.13186,1.13433,1.13519,1.14179,1.13176,1.13413,1.13568,1.14195,1.13195,1.13453
241,2018-12-04 22:00:00-05:00,37483,1.13433,1.13614,1.1311,1.13444,1.13413,1.13608,1.13099,1.13438,1.13453,1.13621,1.13118,1.13451
242,2018-12-05 22:00:00-05:00,74113,1.13444,1.14125,1.13212,1.13768,1.13438,1.14118,1.13205,1.13733,1.13451,1.14132,1.13219,1.13803
243,2018-12-06 22:00:00-05:00,65511,1.13768,1.14239,1.13603,1.13795,1.13733,1.14231,1.13597,1.13745,1.13803,1.14247,1.13609,1.13845
244,2018-12-09 22:00:00-05:00,68420,1.13795,1.14428,1.13506,1.13552,1.13745,1.1442,1.13499,1.13534,1.13845,1.14437,1.13513,1.13571
245,2018-12-10 22:00:00-05:00,56356,1.13552,1.14007,1.13062,1.1318,1.13534,1.13999,1.13056,1.13164,1.13571,1.14015,1.13069,1.13195
246,2018-12-11 22:00:00-05:00,62390,1.1318,1.13876,1.13148,1.13687,1.13164,1.13868,1.1314,1.13678,1.13195,1.13885,1.13156,1.13696
247,2018-12-12 22:00:00-05:00,58567,1.13687,1.13935,1.13312,1.13576,1.13678,1.13928,1.13306,1.13554,1.13696,1.13942,1.13319,1.13599
248,2018-12-13 22:00:00-05:00,52626,1.13576,1.1367,1.12701,1.13052,1.13554,1.13643,1.12694,1.13002,1.13599,1.1372,1.12707,1.13102
249,2018-12-16 22:00:00-05:00,23879,1.13052,1.13579,1.12998,1.13476,1.13002,1.13573,1.1295,1.13467,1.13102,1.13586,1.13041,1.13484
250,2018-12-17 22:00:00-05:00,26001,1.13476,1.14024,1.1337,1.1363,1.13467,1.14017,1.13362,1.13602,1.13484,1.1403,1.13376,1.13657
251,2018-12-18 22:00:00-05:00,41716,1.1363,1.14392,1.13618,1.13772,1.13602,1.14386,1.13591,1.1375,1.13657,1.14414,1.13642,1.13793
252,2018-12-19 22:00:00-05:00,41035,1.13772,1.14856,1.13696,1.14456,1.1375,1.1485,1.13655,1.14445,1.13793,1.14865,1.13732,1.14468
253,2018-12-20 22:00:00-05:00,35475,1.14456,1.14742,1.13561,1.13718,1.14445,1.14735,1.13554,1.13668,1.14468,1.14748,1.13568,1.13768
254,2018-12-23 22:00:00-05:00,37197,1.13718,1.14386,1.13614,1.14067,1.13668,1.1438,1.13584,1.14017,1.13768,1.14392,1.13632,1.14117
255,2018-12-25 22:00:00-05:00,27378,1.14067,1.14202,1.13432,1.13522,1.14017,1.14192,1.13424,1.13501,1.14117,1.14212,1.13441,1.13544
256,2018-12-26 22:00:00-05:00,40601,1.13522,1.14542,1.13522,1.14306,1.13501,1.14534,1.13501,1.14289,1.13544,1.1455,1.1354,1.14322
257,2018-12-27 22:00:00-05:00,32071,1.14306,1.14728,1.14274,1.14448,1.14289,1.14721,1.1425,1.14398,1.14322,1.14735,1.14292,1.14498
258,2018-12-30 22:00:00-05:00,25151,1.14448,1.14682,1.14216,1.14649,1.14398,1.14665,1.14208,1.14603,1.14498,1.14727,1.14223,1.14695
259,2019-01-01 22:00:00-05:00,35508,1.14649,1.1497,1.1325,1.13447,1.14603,1.14962,1.13243,1.1343,1.14695,1.14977,1.13257,1.13464
260,2019-01-02 22:00:00-05:00,54135,1.13447,1.14112,1.13091,1.13942,1.1343,1.14104,1.13051,1.13922,1.13464,1.14119,1.13103,1.13961
261,2019-01-03 22:00:00-05:00,41022,1.13942,1.1419,1.13458,1.13951,1.13922,1.14184,1.13449,1.13912,1.13961,1.14198,1.13465,1.1399
262,2019-01-06 22:00:00-05:00,25648,1.13951,1.14827,1.13951,1.14748,1.13912,1.1482,1.13912,1.14739,1.1399,1.14834,1.1399,1.14756
263,2019-01-07 22:00:00-05:00,25474,1.14748,1.14848,1.14219,1.14417,1.14739,1.1484,1.14208,1.14395,1.14756,1.14856,1.1423,1.14439
264,2019-01-08 22:00:00-05:00,39158,1.14417,1.15584,1.14364,1.15426,1.14395,1.15545,1.1432,1.15415,1.14439,1.15631,1.14384,1.15437
265,2019-01-09 22:00:00-05:00,32717,1.15426,1.15702,1.14846,1.15002,1.15415,1.15694,1.14839,1.14993,1.15437,1.15709,1.14853,1.15012
266,2019-01-10 22:00:00-05:00,31499,1.15002,1.15406,1.14582,1.14687,1.14993,1.15399,1.14575,1.14637,1.15012,1.15418,1.14588,1.14737
267,2019-01-13 22:00:00-05:00,25568,1.14687,1.1482,1.14508,1.14684,1.14637,1.14814,1.14501,1.1467,1.14737,1.14827,1.14514,1.14697
268,2019-01-14 22:00:00-05:00,37543,1.14684,1.14898,1.13822,1.1413,1.1467,1.14891,1.13812,1.14111,1.14697,1.14906,1.13831,1.14148
269,2019-01-15 22:00:00-05:00,25310,1.1413,1.14248,1.13779,1.13914,1.14111,1.14241,1.13768,1.13896,1.14148,1.14254,1.13786,1.13932
270,2019-01-16 22:00:00-05:00,25488,1.13914,1.1406,1.13702,1.13892,1.13896,1.14054,1.13694,1.13881,1.13932,1.14068,1.13708,1.13903
271,2019-01-17 22:00:00-05:00,22898,1.13892,1.14104,1.13532,1.1362,1.13881,1.14098,1.13526,1.13582,1.13903,1.14111,1.13539,1.13659
272,2019-01-20 22:00:00-05:00,17356,1.1362,1.13914,1.13569,1.13658,1.13582,1.13904,1.13562,1.13639,1.13659,1.13924,1.13576,1.13678
273,2019-01-21 22:00:00-05:00,20469,1.13658,1.13738,1.1336,1.13596,1.13639,1.13732,1.13352,1.13579,1.13678,1.13745,1.13367,1.13613
274,2019-01-22 22:00:00-05:00,20044,1.13596,1.13946,1.13508,1.13807,1.13579,1.13939,1.13499,1.13797,1.13613,1.13952,1.13516,1.13817
275,2019-01-23 22:00:00-05:00,39217,1.13807,1.13915,1.12894,1.1305,1.13797,1.13908,1.12887,1.13025,1.13817,1.13922,1.129,1.13075
276,2019-01-24 22:00:00-05:00,31133,1.1305,1.14176,1.13004,1.14057,1.13025,1.1417,1.12988,1.14007,1.13075,1.14183,1.13018,1.14107
277,2019-01-27 22:00:00-05:00,20895,1.14057,1.14439,1.13904,1.14262,1.14007,1.14433,1.13897,1.14222,1.14107,1.14445,1.1391,1.14302
278,2019-01-28 22:00:00-05:00,26093,1.14262,1.14502,1.14113,1.14328,1.14222,1.14496,1.14106,1.14305,1.14302,1.14509,1.1412,1.14351
279,2019-01-29 22:00:00-05:00,29910,1.14328,1.15018,1.14063,1.148,1.14305,1.1501,1.14056,1.14789,1.14351,1.15026,1.1407,1.14811
280,2019-01-30 22:00:00-05:00,23932,1.148,1.15144,1.1436,1.14474,1.14789,1.15137,1.14335,1.14462,1.14811,1.1515,1.14366,1.14485
281,2019-01-31 22:00:00-05:00,20845,1.14474,1.14884,1.14345,1.14562,1.14462,1.14876,1.14338,1.14521,1.14485,1.14891,1.14352,1.14602
282,2019-02-03 22:00:00-05:00,14438,1.14562,1.14603,1.14244,1.14376,1.14521,1.14596,1.14237,1.14349,1.14602,1.1461,1.14251,1.14403
283,2019-02-04 22:00:00-05:00,14734,1.14376,1.14404,1.14011,1.14042,1.14349,1.14396,1.13992,1.13992,1.14403,1.14433,1.14018,1.14092
284,2019-02-05 22:00:00-05:00,14020,1.14042,1.14096,1.13608,1.13618,1.13992,1.14088,1.13601,1.13606,1.14092,1.14103,1.13616,1.13629
285,2019-02-06 22:00:00-05:00,14822,1.13618,1.13689,1.13247,1.13394,1.13606,1.13676,1.13232,1.13373,1.13629,1.13739,1.13253,1.13414
286,2019-02-07 22:00:00-05:00,12190,1.13394,1.13509,1.13212,1.13224,1.13373,1.13502,1.13202,1.13204,1.13414,1.13516,1.13219,1.13244
287,2019-02-10 22:00:00-05:00,13044,1.13224,1.133,1.12674,1.12756,1.13204,1.13294,1.12667,1.12745,1.13244,1.13307,1.1268,1.12767
288,2019-02-11 22:00:00-05:00,12874,1.12756,1.13397,1.12578,1.1326,1.12745,1.13391,1.12572,1.13245,1.12767,1.13403,1.12584,1.13274
289,2019-02-12 22:00:00-05:00,15439,1.1326,1.13415,1.12602,1.12607,1.13245,1.13408,1.12595,1.12595,1.13274,1.13423,1.1261,1.12619
290,2019-02-13 22:00:00-05:00,21092,1.12607,1.13097,1.12493,1.12954,1.12595,1.1309,1.1248,1.12936,1.12619,1.13104,1.12505,1.12972
291,2019-02-14 22:00:00-05:00,17353,1.12954,1.13061,1.12343,1.12946,1.12936,1.13055,1.12336,1.12896,1.12972,1.13067,1.12349,1.12996
292,2019-02-17 22:00:00-05:00,9514,1.12946,1.13338,1.12896,1.13106,1.12896,1.13332,1.1288,1.13081,1.12996,1.13345,1.12904,1.13132
293,2019-02-18 22:00:00-05:00,17461,1.13106,1.13576,1.12756,1.13406,1.13081,1.13569,1.12749,1.13365,1.13132,1.13583,1.12763,1.13447
294,2019-02-19 22:00:00-05:00,18772,1.13406,1.13712,1.1325,1.1337,1.13365,1.13706,1.13243,1.13356,1.13447,1.13718,1.13256,1.13385
295,2019-02-20 22:00:00-05:00,21729,1.1337,1.13664,1.13204,1.13343,1.13356,1.13657,1.13174,1.13293,1.13385,1.13672,1.13228,1.13393
296,2019-02-21 22:00:00-05:00,14898,1.13343,1.13556,1.13162,1.13342,1.13293,1.1355,1.13154,1.13292,1.13393,1.13562,1.13169,1.13392
297,2019-02-24 22:00:00-05:00,13830,1.13342,1.13675,1.13286,1.13574,1.13292,1.13669,1.13248,1.13549,1.13392,1.13682,1.13312,1.13598
298,2019-02-25 22:00:00-05:00,17286,1.13574,1.14028,1.13453,1.13892,1.13549,1.14022,1.13446,1.1388,1.13598,1.14035,1.1346,1.13904
299,2019-02-26 22:00:00-05:00,16900,1.13892,1.14036,1.13624,1.13695,1.1388,1.14029,1.13607,1.13687,1.13904,1.14042,1.13631,1.13703
300,2019-02-27 22:00:00-05:00,20344,1.13695,1.14197,1.13596,1.13706,1.13687,1.14191,1.13589,1.13696,1.13703,1.14203,1.13602,1.13716
301,2019-02-28 22:00:00-05:00,17278,1.13706,1.14086,1.13532,1.13648,1.13696,1.1408,1.13526,1.13605,1.13716,1.14093,1.13539,1.13692
302,2019-03-03 22:00:00-05:00,13541,1.13648,1.13831,1.13092,1.13398,1.13605,1.13808,1.13086,1.13388,1.13692,1.1388,1.13098,1.13407
303,2019-03-04 22:00:00-05:00,15716,1.13398,1.13412,1.12896,1.13078,1.13388,1.13395,1.1289,1.13065,1.13407,1.13442,1.12903,1.1309
304,2019-03-05 22:00:00-05:00,14393,1.13078,1.13246,1.12854,1.13066,1.13065,1.1324,1.12845,1.13051,1.1309,1.13253,1.12862,1.1308
305,2019-03-06 22:00:00-05:00,25478,1.13066,1.13202,1.11764,1.1194,1.13051,1.13196,1.11743,1.11928,1.1308,1.13208,1.11774,1.11952
306,2019-03-07 22:00:00-05:00,19054,1.1194,1.12461,1.11854,1.12347,1.11928,1.12454,1.11846,1.12297,1.11952,1.12468,1.1186,1.12397
307,2019-03-10 21:00:00-05:00,13375,1.12347,1.12586,1.12218,1.1245,1.12297,1.12579,1.12211,1.12437,1.12397,1.12592,1.12224,1.12462
308,2019-03-11 21:00:00-05:00,20105,1.1245,1.1305,1.1245,1.12874,1.12437,1.13043,1.12434,1.1285,1.12462,1.13056,1.12462,1.12898
309,2019-03-12 21:00:00-05:00,14718,1.12874,1.13387,1.12776,1.13278,1.1285,1.1338,1.12769,1.13262,1.12898,1.13394,1.12782,1.13295
310,2019-03-13 21:00:00-05:00,16036,1.13278,1.13376,1.12942,1.13044,1.13262,1.13367,1.12936,1.13023,1.13295,1.13389,1.12949,1.13064
311,2019-03-14 21:00:00-05:00,12998,1.13044,1.13444,1.12998,1.1325,1.13023,1.13437,1.1296,1.13235,1.13064,1.13451,1.13008,1.13264
312,2019-03-17 21:00:00-05:00,10656,1.1325,1.13588,1.13194,1.13394,1.13235,1.13582,1.13184,1.13382,1.13264,1.13595,1.13201,1.13406
313,2019-03-18 21:00:00-05:00,10636,1.13394,1.13616,1.13338,1.13507,1.13382,1.1361,1.1332,1.13457,1.13406,1.13623,1.13345,1.13557
314,2019-03-19 21:00:00-05:00,19452,1.13507,1.14482,1.13358,1.14128,1.13457,1.14476,1.13351,1.14117,1.13557,1.14489,1.13363,1.14138
315,2019-03-20 21:00:00-05:00,19644,1.14128,1.14376,1.13428,1.13754,1.14117,1.14368,1.13421,1.13738,1.14138,1.14383,1.13434,1.13769
316,2019-03-21 21:00:00-05:00,25251,1.13754,1.13906,1.12736,1.13014,1.13738,1.139,1.12728,1.12981,1.13769,1.13914,1.12743,1.13046
317,2019-03-24 21:00:00-05:00,15789,1.13014,1.13314,1.12892,1.13128,1.12981,1.13308,1.12853,1.13078,1.13046,1.13321,1.12902,1.13178
318,2019-03-25 21:00:00-05:00,16060,1.13128,1.13259,1.12634,1.12656,1.13078,1.13253,1.12627,1.12647,1.13178,1.13266,1.12642,1.12666
319,2019-03-26 21:00:00-05:00,21214,1.12656,1.12856,1.12423,1.1244,1.12647,1.1285,1.12417,1.12428,1.12666,1.12862,1.12429,1.12453
320,2019-03-27 21:00:00-05:00,20207,1.1244,1.12612,1.12137,1.1224,1.12428,1.12606,1.12131,1.12229,1.12453,1.12619,1.12143,1.12252
321,2019-03-28 21:00:00-05:00,19942,1.1224,1.12466,1.121,1.12178,1.12229,1.1246,1.12094,1.12162,1.12252,1.12473,1.12106,1.12194
322,2019-03-31 21:00:00-05:00,16328,1.12178,1.12498,1.12041,1.12128,1.12162,1.12491,1.12035,1.12093,1.12194,1.12506,1.12047,1.12162
323,2019-04-01 21:00:00-05:00,13928,1.12128,1.12161,1.11839,1.12044,1.12093,1.12152,1.11832,1.12037,1.12162,1.1217,1.11846,1.12052
324,2019-04-02 21:00:00-05:00,13767,1.12044,1.12546,1.1201,1.1233,1.12037,1.1254,1.11979,1.12318,1.12052,1.12553,1.12026,1.12342
325,2019-04-03 21:00:00-05:00,11388,1.1233,1.12478,1.12061,1.12206,1.12318,1.1247,1.12053,1.12192,1.12342,1.12485,1.12069,1.12219
326,2019-04-04 21:00:00-05:00,11740,1.12206,1.12464,1.12103,1.12162,1.12192,1.12429,1.12097,1.12112,1.12219,1.12507,1.12109,1.12212
327,2019-04-07 21:00:00-05:00,9177,1.12162,1.12746,1.12144,1.12611,1.12112,1.12739,1.12095,1.12561,1.12212,1.12752,1.12157,1.12661
328,2019-04-08 21:00:00-05:00,11146,1.12611,1.12842,1.12553,1.12627,1.12561,1.12835,1.12544,1.12614,1.12661,1.12848,1.12562,1.1264
329,2019-04-09 21:00:00-05:00,15079,1.12627,1.12876,1.12298,1.12737,1.12614,1.12858,1.12291,1.12727,1.1264,1.12915,1.12303,1.12747
330,2019-04-10 21:00:00-05:00,10608,1.12737,1.12874,1.125,1.12541,1.12727,1.12867,1.12491,1.12491,1.12747,1.1288,1.12507,1.12591
331,2019-04-11 21:00:00-05:00,12464,1.12541,1.13239,1.12536,1.12988,1.12491,1.13233,1.12491,1.12939,1.12591,1.13245,1.12554,1.13038
332,2019-04-14 21:00:00-05:00,9631,1.12988,1.1321,1.12976,1.13044,1.12939,1.13204,1.12939,1.12994,1.13038,1.13216,1.12983,1.13094
333,2019-04-15 21:00:00-05:00,14524,1.13044,1.1314,1.12796,1.12808,1.12994,1.13134,1.12787,1.12794,1.13094,1.13146,1.12805,1.12821
334,2019-04-16 21:00:00-05:00,12141,1.12808,1.13237,1.12788,1.1298,1.12794,1.13231,1.12781,1.1293,1.12821,1.13243,1.12796,1.1303
335,2019-04-17 21:00:00-05:00,16438,1.1298,1.13042,1.12263,1.12306,1.1293,1.13035,1.12257,1.12271,1.1303,1.13048,1.12269,1.1234
